Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
patk,2.6313264512540262e+17,So no power outage in the back bay ==  karma from last year's senseless 3 day outage. I guess we're even now.,11:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA,1
crainier08,2.631321319523205e+17,"People downplaying the storm? You are lucky. NYC hospitals evacuating  children and loved ones, KEEP WORKING!",11:16 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
JizzyJaz721,2.631319731098256e+17,No power= forcing myself to go to bed even tho I'm not really tired #goodnightworld,11:15 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
BOS311,2.6313117485828915e+17,Opened report via Android at 11-13 Bellevue St Boston http://j.mp/TkNgNf . Tree branch on power line.,11:12 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
LadieAuPair,2.631296135537705e+17,"@katielafaw yeah, I figured as much. I am mainly just confused. We were declared in a state I emergency, and my power didn't even flicker",11:06 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
ohsupkrysta,2.6312941408944538e+17,"Money & the power, power & the money.",11:05 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
collrosej,2.631289725802414e+17,It sucks for all you people who lost power #ididnt,11:03 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
derr1ck19,2.6312757486616986e+17,Due to Hurricane Sandy and a poorly timed power outage I lost my borderlands 2 character :( #HurricaneSandy #Borderlands2 #Gearbox,10:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
CinCity1591,2.631251649994711e+17,Like I said yesterday to #oomf this storm was not anything serious,10:48 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
_SMiLEfOOl,2.631242248713789e+17,"Man , power outage sucks ! So paranoid ! Even my dog scares me . #ScaredyPants #21stCenturyProbs",10:44 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
cassieferc,2.631242187393188e+17,I hope everyone back home is safe and gets power back soon.  #Sandy #CT #family #friends  #imisshome,10:44 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
lucygeyer,2.631241263471944e+17,Now wishing the power would go out so the neighbors couldn't blast their awful music #itsmidnight #sorude,10:44 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
joanblovely,2.6312296490664755e+17,"@MayorDriscoll @massema 
Lost power at 7:30pm all of Castle Hill to Highland Ave.",10:39 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA,0
___WILLIS,2.6312185597882778e+17,"#sandy killed us. Power still on, #craftbeers, #baxterpamola #dogfish #allagash #wine, glad we r @ 41 Easton http://instagr.am/p/RZDqYnydV7/",10:35 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
teckid,2.63119673619542e+17,Where's the storm?!,10:26 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
JizzyJaz721,2.6311940411870413e+17,This whole no power thing is getting old now..,10:25 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
harshtagswag,2.63118392842666e+17,Guess karma decided to fuck me in the ass for making the tweet about no school tomorrow by shutting my power off during a 5 goal game #chel,10:21 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
GaryGerbrandt,2.6311832289425408e+17,"oh god, hospitals in NYC are without power. the only thing I can do is, well, nothing. fingers crossed things improve there.",10:21 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
JayReed96,2.631177366395986e+17,Needham doesn't care for the kids who have no power...,10:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
acameronma,2.6311771015258112e+17,"@casiemarie haha, better than fretting! Does your parents know when they'll get power back?",10:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
sheffieldphotog,2.6311758507844e+17,@RonCowie glad you and the fam are ok Ron. Hope the power comes back soon.,10:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
LinkedIn,1.08208761903752e+18,"Aaron wanted a job that would let him pursue his passion for helping others. With the help of a hiring manager who found his profile on LinkedIn, Aaron found that opportunity. Find your next job on LinkedIn: https://lnkd.in/g_8wpjd  #InItTogetherpic.twitter.com/hpEoZWjcR0",8:32 PM - 6 Jan 2019,"Like
    
      
    445
  
  
    
      
      
      Liked
    
      
    445","Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",MA,1
acameronma,2.6311693684454605e+17,"@casiemarie oh no! Hope they get power back soon!! M family is good, bro down in Baltimore says everything is fine, having a hurricaneparty",10:15 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
whitney_luken,2.6311653288695808e+17,"@T_HILL4BBN Saw pics of it and all the flooding. Pretty scary. We're good up here, the rain is ending and we got out power back.",10:14 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
TheShamm,2.631163284188201e+17,@lexijenx you're on probation. Mommy dearest forbade me from going into the storm& middle finger @chelseabarth trekked 2 916 #prizedfinger,10:13 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
EloideV,2.631160585908388e+17,"Good night everyone , still pray for the storm sandy ,god bless u all",10:12 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
LouieTheXIVth,2.63115972922196e+17,Got my power back #TYBG @LILBTHEBASEDGOD,10:11 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA,0
abhish18,2.6311594326428467e+17,"All seems to be calm and cool on the #Sandy front. No Rains, No Winds. Is this like a lull after the storm?",10:11 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
slammmy_j,2.6311579097748685e+17,So happy that I didn't lose power,10:11 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA,1
andrealmhansen,2.6311528659145933e+17,RT @paulgoldberger: The NYT editorial pg for tomorrow says what needed to be said: A Big Storm Requires Big Government http://nyti.ms/SalPHY,10:09 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
Bennny__G,2.631148818662973e+17,No storm in boston. Feels normal right meow,10:07 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
JaclynNullman,2.631133501903504e+17,Blue house blackout @kuper13 @SamanthaHeller2 @morganfine @sasaboxx @Ninguangay @LaurenCimbol #sandy,10:01 PM - 29 Oct 2012,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
Asia_Chrissy_G,2.6311268003284992e+17,"Power back on, finally.",9:58 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
fionawhim,2.631113430690693e+17,Glad that the worst that happened here was 5 seconds without power and my cat being annoying because we wouldn't let her outside. #Sandy,9:53 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
malTHEtallguy34,2.631109865825936e+17,Remember that one snow storm we had that cancelled school for the whole week XD,9:52 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
polarbare,2.631108603004846e+17,"Same here @brianarsenault: Considering myself lucky. Power stayed on all day, and only one tree limb down so far...hoping for a quiet night…",9:51 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
kathyasi,2.631103421319741e+17,Feeling VERY fortunate to have power rn. (@ Frankenstorm Apocalypse 2012 - Hurricane Sandy w/ 305 others) http://4sq.com/S8Qh4j,9:49 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
rachelmwatts,2.6310921810044928e+17,<--- power.,9:45 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
frannnnngirl,2.6310890945000243e+17,Gold. RT“@BD_WONG: Let me make one thing clear: my ELECTRICITY is out. My POWER remains unchallenged.”,9:43 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
cam6118,2.6310868079753626e+17,Day 1 of sandy and I still have power,9:42 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
rachelmwatts,2.6310864082160845e+17,thank the lord we haven't lost power at my house.,9:42 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
wsbornstein,2.631086097753948e+17,College apps in before power out,9:42 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
exhalelifestyle,1.0829813994544988e+18,How One CEO Created Software to Relieve Stress - Exhale Lifestyle @mequilibrium #entrepreneurshiphttps://www.exhalelifestyle.com/ceo-created-software-to-relieve-stress/#.XDXshhqL5A4.twitter …,7:44 AM - 9 Jan 2019,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
collrosej,2.6310855020367462e+17,@nmulligan95 I didn't even lose power ;),9:42 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
BOS311,2.6310790109319987e+17,"Opened Streetlight report via iPhone at Savin Hill Ct http://j.mp/Sq6J3F . Street light out, not sure why, but most likely storm related.",9:39 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
Murph974,2.6310641907781222e+17,@Saugusnews is national grid even in Saugus ? Been out of power since 3:20,9:33 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
JDeSimone88,2.631051939971072e+17,"Sleeping to Classical,  Hope everyone is safe and have power after all this, Talk to y'all later  Have A GoodNight XO",9:29 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
allsFaer,2.631050333510738e+17,Everyone please stay safe and indoors during this storm. Work etc can wait. Safety first! #Sandy,9:28 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
DJJoshuaCarl,2.6310471778003763e+17,"Old ladies calling into talk radio, pissed that they have no power for a few hours  #smh",9:27 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
malTHEtallguy34,2.6310400257151386e+17,"@mattkarpowicz0 
Hey look at the storm wasn't that bad to begin with...well at least over here.",9:24 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
topix_boston,2.6310397402508902e+17,Revere Beach wildly popular in wild storm: Award-winning court and crime reporter Laurel J. Sweet has been featu... http://bit.ly/RklT6r,9:24 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
SabreenaNycolle,2.631038695827088e+17,@tinacummisky do you have power??,9:23 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
kimberleyxo95,2.6310294277576704e+17,I swear if I lose power one more time..,9:20 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
sosodeformed,2.631028912906568e+17,"Thanks everyone for your concern. I'm chillin' in Boston. Power is still on, @RuPaulsDragRace just finished, business as usual.",9:19 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
